,Original_SMILES,QED,SA_score
2922,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1cccc(O)c1,0.4909164030578472,2.519467951002122
2923,O=C1CSC(c2ccc([N+](=O)[O-])cc2)N1c1ccc(Cl)cc1O,0.6731316802641201,2.852001497739346
2924,O=C1CC[C@@H](c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)N1C(=O)c1ccc(F)nc1,0.3568419200890729,3.648757719556345
2925,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4cccnc4)cc3)NC(=O)NC1=O)C2,0.6082851107942573,3.0581738434156307
2926,CCCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,0.3641015131864284,2.5313150490035987
2928,O=C(O)[C@@H]1C[C@@H](Cc2ccc(Cl)cc2)CN1,0.847770075064296,2.8616886741909404
2929,COC1(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)O1,0.24506670190263338,5.498788085735863
2930,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCCc1ccccc1,0.051911449198570846,3.698762553542842
2931,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O.O=C(NCP(=O)(O)N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,0.09204684031681146,4.533224828218371
2932,CC(=O)c1ccc(OCCCOCc2ccc3c(c2)OCO3)cc1,0.5472551815760692,1.9681079688251835
2936,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1.Cl,0.1743715058460018,2.571014692078851
2937,Cc1ccc(N(CCN)C(=O)c2ccc(Cl)cc2Cl)cc1,0.9271947339702249,2.012840702660286
2943,C=C1CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(NCC(C)C)C3=O)[C@@H](C)CC[C@@]12C,0.48818349359639734,4.42730327072021
2944,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCCN)CCCCN)C(C)(C)C)C(=O)O,0.10113213356370067,4.1409506603748785
2945,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C)C(=O)O,0.07170527520749392,4.479601622100296
2946,NCc1c[nH]c2ccccc12,0.6303990386862902,1.8405787016818458
2947,CCCCCCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,0.15355317397771145,3.1080275576332266
2948,COC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,0.42091339404078976,4.053486584045717
2949,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,0.7257157092686666,2.212849336711029
2950,O=C1O/C(=C/I)CCC1c1cccc2ccccc12,0.5488232585487887,3.2031489375207993
2951,C1=C(c2ccccc2)CCNC1,0.66105755957187,2.1307800229463005
2952,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.8932298763507216,2.465200657032499
2960,O=C1CSC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1O,0.8764125906288882,2.736825961234187
2962,COc1ccc2c(c1)c(CN1CCNCC1)cn2S(=O)(=O)c1ccc(C(C)C)cc1,0.6531569723081952,2.3772979241409065
2973,O=C(OCCCCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0.3928265448376484,2.470183762255731
2975,C=C1CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(N)C3=O)[C@@H](C)CC[C@]12C,0.5868363165786606,4.463478360435241
2976,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,0.7411077666351921,3.1898918385944306
2977,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,0.3280969065047657,2.7499983802897887
2978,Nc1cc[n+](Cc2ccc(Cc3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,0.3115482793439012,2.7202626885199024
2979,Cc1ccc(Sc2cncc3sc(/C=N/OCC(=O)O)cc23)cc1,0.5282771882480808,2.87718932572915
2980,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)c3ccc(Cl)cc3)c2)n1,0.36592954429739066,2.9544576385846852
2981,CN(CCCNC(=O)c1ccccc1)C(=O)c1cc2ccccc2cc1C(=O)C(c1cccc2ccccc12)P(=O)(O)O,0.10375100936618206,3.1405172960038588
2986,CCCN(CCc1cccs1)C1CCC2=C(CCCC2=O)C1,0.7637155265958558,3.2808966204138077
2988,CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)cn2cc(N3CCC4(CC3)CNC4)cc2c1=O,0.6044597546444712,3.4540999475829874
2989,COc1ccc(C2SCC(=O)N2c2ccc(Cl)cc2O)cc1,0.9256856527648532,2.7005465273616984
2990,NC(=O)n1ccc(-c2ccc(-c3ccccc3Cl)cc2)n1,0.7818479309045812,2.132900543509093
2991,C=CCCCCCCCCCOC(=O)[C@H](CC(C)C)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1,0.05796895594949949,3.755494640673108
2992,COc1ccc(F)cc1C1CC1CNCc1sccc1OC,0.84128988875,3.2657923472381576
2993,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3CCSCC3[C@H]12,0.7049908316273542,4.207831978306464
2994,CCCCc1nc(Cl)c(C(=O)OC(OC(=O)C(C)(C)C)C(C)C)n1Cc1cccc2c1ccn2-c1ccccc1-c1nn[nH]n1,0.12470221137139734,3.7244860985272634
2995,CC(=O)NC1C(O)CC(SC[C@@H](O)C2OC3OC(C)(C)OC3C2O)(C(=O)O)OC1[C@H](O)[C@H](O)CO,0.14544037235471435,5.287173951857751
3004,CN1CCN(C(=O)c2cn(Cc3cc(C(C)(C)C)cc(C(C)(C)C)c3)nn2)CC1,0.7973529638339659,2.469018572933104
3008,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccsc2)cc1,0.4179768256957982,2.748475120322359
3009,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCN2CCCC2)cc1)c1ccccc1,0.10286000964747731,2.3931488147678976
3010,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Br)cn3)cccc12,0.7148955232662666,2.210995605367744
3011,Oc1ccc(C(=C(C(F)(F)F)C(F)(F)F)c2ccccc2)cc1,0.7382186489392515,2.3972224032467864
3012,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)c3ccccc3-c3ccccc3)c2)n1,0.26195056672988265,3.0117949629621084
3016,CCCCc1nc2ccc(C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)Nc2ccccc2)cc1,0.17594987146836163,2.566910940968752
3018,CC(=O)Cc1cccc(-c2ccc3c(c2)CC(NS(=O)(=O)C(C)C)C3)c1,0.8475107022641748,2.84540756038302
3019,COc1ccc(F)c(CC[N+](C)(C)C)c1,0.6943267824014346,2.2830535034193
3020,C[N+](C)(C)CCc1cccc(OC(F)(F)F)c1,0.7444344250473353,2.3552881203020934
3024,COc1ccc(C2SCC(=O)N2c2ccc(Cl)cc2O)c(OC)c1,0.8915494193174307,2.827021523589055
3028,CCCc1ccc(CC(C)(Oc2ccc(C(C)C)cc2)C(=O)O)cc1,0.7157476291988428,2.542271363952189
3034,CN1C(=O)[C@H](CCO)CC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,0.6684898253436812,5.827129143690699
3042,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCOCC1,0.15968498214132903,2.82796275370254
3043,CN(C)c1cccc2c(S(=O)(=O)Nc3cccnc3)cccc12,0.7996626082226874,2.0799116072933597
3044,O=C1NCCN(c2cccnc2)N1,0.6416382378931991,2.8754895475796776
3045,Cc1c(C)c2c(c(C)c1O)CCC(C)(CNCCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,0.39770154973725064,3.4271057018039137
3046,CCCc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,0.6103837516333357,2.6238250387610975
3047,Cc1c(C)c2c(c(C)c1OCc1ccccc1)CCC(C)(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,0.2680336876428408,3.462580660873206
3048,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)c2)n1,0.296976669939877,3.1932020865449733
3054,NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1[C@H]1CC[C@@H](C2)N1,0.659710446789369,4.11180695347183
3055,Nc1nccc(Oc2ccc(-n3ccc(C(=O)Nc4ccc(F)cc4)cc3=O)cc2F)c1Cl,0.43844524763609855,2.4963080429167306
3060,O=C(O)COc1cccc(CC(C(=O)O)c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,0.37919179011620957,2.8012098653053314
3061,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)O,0.13909113038106563,4.537352837482818
3062,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OC2CCCC2)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)O,0.13529398304030718,4.589883358964361
3063,CCCNC1COCCN1c1nc(Nc2nc(SC)cc(-c3cc(OC)c(OC)c(OC)c3)n2)nc(N2CCOCC2NCCC)n1,0.16013568281219626,4.268998795248015
3065,CCS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,0.16680956490159193,3.6427245066359593
3066,CCCOc1ccc2c(c1)C(=O)C(C1=C(O)C(=O)c3c(ccc4c3C=CC(C)(C)O4)C1=O)=C(C1=C(O)C(=O)c3c(ccc4c3C=CC(C)(C)O4)C1=O)C2=O,0.27059582655748166,3.893296183101869
3067,CC1(C)C=Cc2c(ccc3c2C(=O)C(O)=C(C2=C(C4=C(O)C(=O)c5c(ccc6c5C=CC(C)(C)O6)C4=O)C(=O)c4c(ccc5c4C=CC(C)(C)O5)C2=O)C3=O)O1,0.2632781106221979,3.939228736673921
3068,CC1(C)C=Cc2c(ccc3c2C(=O)C(O)=C(C2=C(C4=C(O)C(=O)c5c(ccc6c5C=CC(C)(C)O6)C4=O)C(=O)c4c(ccc5c4CCC(C)(C)O5)C2=O)C3=O)O1,0.264158781501984,4.076262836645269
3069,CCN(CC)CCN(CC)c1cc(C)c(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)N[C@H]2c3ccccc3C[C@H]2O)c(C)c1,0.15771803585144503,4.564896834126205
3070,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(OS(=O)(=O)Cc2ccccc2)c1)C(=O)NC1CCCCC1,0.20535667190247633,3.5094139817849648
3071,COc1ccccc1N(c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)c1)S(C)(=O)=O,0.21059398487861095,3.676797320350838
3072,C=C(C)[C@@H]1CC[C@]2(C(=O)NC(CO)(CO)CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.2993960346614149,5.04503676681289
3073,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(Cl)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,0.21684391884508847,3.6354769984402218
3074,O=C1N/C(=N/S(=O)(=O)c2ccccc2)S[C@@]12O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,0.37443067794107104,4.880664627544771
3077,C[C@H]1CCCC[C@H](CCCC(Cl)Cl)c2c(O)cc(cc2O)C[C@@H](C)CCCC[C@H](CCCC(Cl)Cl)c2c(O)cc(cc2O)C1,0.20792823023641843,6.04464142705324
3079,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC(C)=O)C[C@@H]4C[C@]5(CC[C@]4(C)[C@H]3CC[C@]12C)OOC1(CC[C@@H](C)CC1)OO5,0.24362370616037246,5.700720561357895
3081,O=C(Cc1ccccc1)OC(Cn1ccnc1)c1ccccc1,0.65553679476481,2.509534699096813
3082,CCOC(=O)C(CC)[N+]1(C)CCc2cc(OC)c3cc2[C@@H]1Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@H]1c2c(cc(OC)c(OC)c2O3)CCN1C,0.13193151048294044,6.589289793375126
3083,N=C(N)N1CCC[C@H]1Cc1nc(-c2ccc(Nc3nc(-c4cccc(OC(F)(F)F)c4)cs3)cc2)no1,0.2145453628256983,3.25396997199769
3087,CCC(c1ccc(O)c(Br)c1)C(CC)c1cc(Br)c(O)c(Br)c1,0.45487288527733194,3.4191225524616042
3088,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1Cc1ccccc1,0.8006513140215892,2.146813467076866
3089,O=C1O/C(=C\I)CCC1c1cccc2ccccc12,0.5488232585487887,3.2031489375207993
3090,CCc1cc2c(Sc3nnc(N)s3)ncnc2s1,0.7486190961626973,2.8251577336842217
3091,O=c1cnn(-c2ccc(C(O)c3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1,0.7466920471596323,2.8078580333479533
3092,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.8630949703831076,2.5856069298641433
3093,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)CC(C)(C)C)C2)cc(OC)c1OC,0.3521539372279048,3.1903283737029575
3100,Cc1ccc(N(c2ccccc2)S(C)(=O)=O)cc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1,0.19042249678626338,3.4149990122316245
3101,COP(=O)(O)C(=O)Oc1ccccc1,0.7820861031105903,2.8769261667329555
3103,COc1cc2c(c(OC)c1)C(=O)/C(=C/c1ccc(N(C)C)cc1)N2,0.8734727198296331,2.448769198938354
3104,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Br)cc1,0.7396564188897468,2.5047909442351486
3109,NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(Oc2ccccc2Cl)cc1,0.5129606234347557,2.14181455537347
3119,O=C(C1CCCCN1)N1CCN(Cc2ccccn2)CC1,0.8963886042762849,2.575238999043835
3120,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,0.2494820388386953,3.3063277817231853
3121,O=S(=O)(c1ccccc1Br)n1cc(CN2CCNCC2)c2ccccc21,0.6861824708556938,2.34578825869443
3122,Cc1ccc([S+]([O-])c2cncc3sc(C(N)=O)cc23)cc1,0.7545720152334889,3.774754774793511
3123,COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,0.4527580594400258,2.434307493843292
3124,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,0.516940137055105,2.24364201705804
3125,Cc1ccc(Sc2cncc3sc(/C=N/OCc4ccccc4)cc23)cc1,0.28585032314211195,2.661379615684176
3126,O=C(CCCc1ncc(C(F)(F)F)cc1C1CCCCC1)N1CCc2c(Cl)c(O)c(O)c(Cl)c2C1,0.41782236196144995,3.045028575081159
3127,C[C@]1(Cc2ccc(Br)cc2)NC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.7138979616021272,2.8177876231611254
3128,COc1ccc(C(=O)/C(Cc2ccc(OC)c(OC)c2OC)=C(\C(=O)O)c2ccc3c(c2)OCO3)cc1,0.3157319109838129,2.6376768262765022
3133,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccc(NS(C)(=O)=O)c5)cc4)CC3)C2=O)c1,0.22929264094429017,3.1792888175888105
3134,CN(C/C=C/c1ccc([N+](=O)[O-])cc1)Cc1ccc2c(c1)CCO2,0.6007188658653737,2.359822770545202
3137,N=C(N)NCCC[C@H]1NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\[C@@H](Cc2ccc3ccccc3c2)NC1=O,0.0700467893992442,4.937075407118414
3141,O=C(N1CCOCC1)N1CCc2c([nH]c3ccccc23)C1,0.8043483825803127,2.2983436204321688
3142,O=C(/C=C/c1ccc(O)c(O)c1)N1CCN(c2ccccn2)CC1,0.6652113150097054,2.1822027036555696
3148,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.7166041254699328,3.586458714609586
3149,c1ccc2c(c1)cc1n2CCNC1,0.6402199171315861,2.4408231819614876
3150,Cc1ccc2c(c1)C1(OCCO1)C(=O)N2,0.6906691234499851,3.0724569410649574
3151,Cc1cc(O)nc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,0.35092109586442527,6.114904315531165
3152,Cc1ccc(O)c(C2C3=C(COC3=O)Nc3c2c2cccnc2c2ncccc32)c1,0.3718165843352139,3.3684089338962755
3153,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,0.8200551330488968,2.8163482189987104
3154,COc1cc(CC(C)N)c(OC)cc1I,0.8649335012315389,2.6993554204925054
3155,CCC1CCc2nc(N)nc(N)c2C1,0.6994419364235775,3.073067680280136
3156,Oc1ccc2nc(N3CCNCC3)cnc2c1,0.7565047740780125,2.344003504917479
3157,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.7212588245608211,2.5796240814346554
3158,NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nnc1Cl,0.6793325921765031,2.1853820796191936
3159,CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O,0.8022022978531387,2.6462360186857694
3160,CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,0.732537571396702,2.8744547783080083
3161,Cc1ccc(Sc2cccc3sc(C(N)=O)cc23)cc1,0.7756088104272177,2.2073668075371877
3162,CC(N)Cc1ccc(I)cc1,0.8111627877424624,2.3499634072165883
3163,COC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.6650828245403879,2.420485158893708
3164,Cc1ccc(Sc2cncc3sc(C(=O)O)cc23)cc1,0.7759716394717082,2.4391295605736243
3165,C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],0.2853477030997905,4.997425277670927
3166,CC(=O)NC[C@H]1CN(c2ccc(C(C)=O)cc2)C(=O)O1,0.8422050786185118,2.5058829222548535
3167,Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nc1,0.7898049766323484,2.16166816564329
3168,Cn1cc(O)c(=O)cc1CNCCCNc1ccnc2cc(Cl)ccc12,0.5556536529172811,2.6077409239750953
3169,O=c1cc(CNCCCCNc2ccnc3cc(Cl)ccc23)n(C2CC2)cc1O,0.4614947013762974,2.6817525952932364
3170,CNC(=N)NCCCC(N)P(=O)(O)O,0.1531211131513621,3.905079810457651
3171,NC(=O)c1cc(-c2ccccc2)nnc1Cl,0.8613696074903057,1.9664438599637162
3172,CCOC(=O)CNC(=O)c1cc(-c2ccncc2)nnc1Cl,0.8386623728813896,2.26034916363837
3173,O=C(NCc1ccc(Cl)cc1Cl)c1cc(-c2ccncc2)nnc1Cl,0.7118361750806788,2.24402090031532
3174,Cc1nc2ccccn2c1C(=O)NNC(=O)c1ccccc1,0.7065906312177562,2.0209387418021407
3175,O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,0.3804614866797157,2.683099999585151
3176,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl,0.6698772877764892,2.662730994035268
3177,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC)C(=O)O)cc1,0.43215117934311115,3.1424615076218263
3178,CCCCNC(=O)CC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0.6557178005849145,2.359912013453684
3179,Oc1ccc(/C(=C(/c2ccc(O)cc2)C(F)(F)F)C(F)(F)F)cc1,0.5832249782870366,2.425252810864361
3180,O=C(CN1C(=O)/C(=C/c2ccc(O)c(O)c2)SC1=S)NO,0.21377986058076512,2.483487345128525
3181,NC(=O)c1cc2c(Sc3ccc(-c4ccccc4)cc3)cncc2s1,0.5418048228987928,2.3595633541956094
3182,CC(C)NCC(O)COC(=O)c1ccc(O)cc1,0.6566648754888016,2.4364522488735982
3183,CCCCCCCCCCCCCCCCCCNC(=O)OCCSCCOC(=O)N(Cc1cccc[n+]1CC)C(C)=O.[I-],0.0796643555799481,3.2137104347652787
3184,COc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,0.9173898299275625,2.0003908106073
3185,NC(=O)c1cc2c(Cl)cncc2s1,0.7867452295476717,2.566128211547287
3186,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccccc1,0.7206905530035951,2.1700335032907176
3187,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccccc1Br,0.6283416192496973,2.337972503144968
3188,O=C1N(CN2CCCCC2)c2ccccc2C12OCCO2,0.8300924931119631,2.8901452025177825
3189,Nc1nc(N)c2nc(Sc3cc(Cl)c(Cl)cc3Cl)cnc2n1,0.6599493190804846,2.820822726669734
3190,O=c1ccc2ccccc2o1,0.530221668211064,1.6719282209126138
3191,CSc1ccc(CC(C)N)cc1,0.7240567300872014,2.3071705064530708
3192,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCC(=O)O)cc1,0.5165679931862214,2.6597207360348936
3193,O=C1Nc2ccc(Cl)cc2C12OCCS2,0.7569750365057146,4.056538187297375
3195,Cc1ccsc1C(=O)N1CCc2c([nH]c3ccccc23)C1,0.7294158298227973,2.2932125989945913
3196,c1ccc2[nH]c(CN3CCc4c([nH]c5ccccc45)C3)nc2c1,0.5941249102145789,2.229613351569151
3197,Clc1ncc(C2CC3CCC2N3)cn1,0.7164423715440327,4.598677132752451
3198,COc1cc2nc(N3CCN(/C(S)=N/C4CCCCC4)CC3)nc(N)c2cc1OC,0.43785720634733116,2.805074032738192
3199,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,0.8064753576144807,3.107885373713721
3200,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0.7921741291322385,3.1211551710265777
3201,CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,0.19201497533379477,3.146417263362431
3202,c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,0.07988456276631088,2.7975315098347515
3203,CSc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,0.5607787854618064,2.3723692581546647
3205,NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)nnc1Cl,0.9269600549625081,2.1990747697504123
3206,C#CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,0.7375841622906835,3.046481313266101
3207,COc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CCC2,0.7662174871007965,2.128588682630543
3208,CC(C)NCC(O)COc1ccc(COCC2CC2)cc1,0.6951122052355703,2.509056730464957
3209,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.8533555071280714,2.2113109944374756
3210,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1,0.6628600502588947,2.0913565697764724
3211,O=C(O)/C(O)=C/C(=O)c1cccc(CN(Cc2ccccc2)Cc2ccccc2)c1,0.311300566915407,2.1829550703052742
3212,Cc1ccc(Sc2cncc3sc(/C=N/O)cc23)cc1,0.4378234318118456,2.8419065115718087
3213,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.7337853615542815,2.334049536905841
3214,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0.6721670015102429,4.174614244922463
3215,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.8910262977655083,2.4120525133584483
3216,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(CC4CCCN4)nn3)[C@H]2S1(=O)=O,0.6054157078611359,4.423933493829265
3217,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccccc1OC,0.6658613366150125,2.2431796519772043
3218,COc1ccc(N(CC(=O)NCCC[Se]c2ccccc2)C(=O)c2ccccc2)cc1,0.3572971435147856,2.4282206266793214
3219,COc1c2occc2c(COCCCO)c2ccc(=O)oc12,0.5561899016620758,2.7616244560878567
3220,CNc1ncnc2c1ncn2Cc1ccccc1,0.7582687046226794,2.061439809155921
3221,Cc1nc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)ccc1Br,0.688353117071359,2.3459194636013923
3222,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4C)c3c2F)C1,0.7729862986434571,3.698683916329758
3223,c1cncc(CN2CCN(CC3CCCCN3)CC2)c1,0.8977061127245456,2.607469635541566
3224,O=[N+]([O-])c1ccc(CN2CCc3c([nH]c4ccccc34)C2)o1,0.5946192266470431,2.441217828340603
3225,CCc1cc2c(O)ncnc2s1,0.7292664619421895,2.7275759505481094
3226,CCCC[C@@H](C[C@@H](CCc1ccc(Cc2ccccc2)cc1)C(=O)N[C@H](C(=O)Nc1ccccc1)C(C)(C)C)C(=O)O,0.17896584161587417,3.4278447312118887
3227,Fc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,0.7158484620597954,2.2647488313502837
3228,CNC(=N)NCCCC(N)[PH](=O)O,0.17677081509651227,4.890554247493969
3229,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.7265621787893097,2.3020663908165098
3230,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0.41124639311695943,2.661536594849082
3231,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCC)cc1,0.6486458035816999,2.6189968338544833
3233,Nc1nc(S)c2ccccc2n1,0.47335707459068116,2.3699664482856644
3234,Cc1c(NC(=O)C(Sc2ccc3ccccc3c2)C(C)C)ccc2nc(N)nc(N)c12,0.3834571507868113,3.0015807798267957
